CustomerID,FirstName,LastName,FullName,Gender,Email,Phone,City,Region,DateOfBirth,RegistrationDate,MembershipTier,IsActive
CUST-007410,Abeer,Al-Malki,Abeer Al-Malki,F,abeer.almalki8151@email.com,+966521529339,Abha,Asir,1965-01-31,2023-07-09,Bronze,0
CUST-007411,Huda,Al-Fahad,Huda Al-Fahad,F,huda.alfahad9719@email.com,+966564894940,Yanbu,Madinah,2012-07-31,2020-02-13,Platinum,0
CUST-007412,Waleed,Al-Juhani,Waleed Al-Juhani,M,waleed.aljuhani8265@email.com,+966588421537,Hail,Hail,1961-09-16,2023-06-05,Silver,1
CUST-007413,Yousef,Al-Khaldi,Yousef Al-Khaldi,M,yousef.alkhaldi4338@email.com,+966587532363,Jubail,Eastern,1996-03-04,2020-10-04,Silver,1
CUST-007414,Abeer,Al-Sheikh,Abeer Al-Sheikh,F,abeer.alsheikh2336@email.com,+966556383390,Khobar,Eastern,1991-01-01,2021-11-20,Gold,1
CUST-007415,Rasha,Al-Shehri,Rasha Al-Shehri,F,rasha.alshehri9143@email.com,+966577730020,Najran,Najran,1988-12-10,2020-11-16,Silver,1
CUST-007416,Sultan,Al-Rashid,Sultan Al-Rashid,M,sultan.alrashid4321@email.com,+966516962030,Yanbu,Madinah,2005-11-27,2023-12-11,Gold,1
CUST-007417,Hassan,Al-Malki,Hassan Al-Malki,M,hassan.almalki6048@email.com,+966538398710,Jubail,Eastern,2005-12-05,2019-03-26,Gold,1
CUST-007418,Wafa,Al-Bishi,Wafa Al-Bishi,F,wafa.albishi1650@email.com,+966563103564,Khamis Mushait,Asir,2000-11-18,2019-09-25,Platinum,1
CUST-007419,Mariam,Al-Ghamdi,Mariam Al-Ghamdi,F,mariam.alghamdi698@email.com,+966558998658,Unaizah,Qassim,2007-01-24,2020-10-12,Gold,1
CUST-007420,Huda,Al-Juhani,Huda Al-Juhani,F,huda.aljuhani2926@email.com,+966547929696,Jubail,Eastern,2001-01-18,2023-03-13,Gold,1
CUST-007421,Nawaf,Al-Khaldi,Nawaf Al-Khaldi,M,nawaf.alkhaldi3173@email.com,+966581226143,Taif,Makkah,1989-11-15,2019-01-17,Platinum,0
CUST-007422,Faisal,Al-Zahrani,Faisal Al-Zahrani,M,faisal.alzahrani2726@email.com,+966559785379,Khobar,Eastern,1992-01-11,2019-12-25,Bronze,0
CUST-007423,Mona,Al-Mutairi,Mona Al-Mutairi,F,mona.almutairi1119@email.com,+966591971097,Makkah,Makkah,1978-03-25,2021-11-12,Platinum,1
CUST-007424,Yousef,Al-Mutawa,Yousef Al-Mutawa,M,yousef.almutawa5936@email.com,+966564977040,Al Baha,Al Baha,2006-01-10,2025-09-12,Silver,1
CUST-007425,Rana,Al-Saleh,Rana Al-Saleh,F,rana.alsaleh9893@email.com,+966536821734,Sakaka,Al Jawf,1991-10-27,2019-11-14,Gold,1
CUST-007426,Nawaf,Al-Dosari,Nawaf Al-Dosari,M,nawaf.aldosari7432@email.com,+966584002161,Najran,Najran,1977-10-22,2022-07-18,Bronze,1
CUST-007427,Sultan,Al-Shehri,Sultan Al-Shehri,M,sultan.alshehri46@email.com,+966543852581,Jeddah,Makkah,1987-12-18,2021-10-25,Platinum,1
CUST-007428,Faten,Al-Mutawa,Faten Al-Mutawa,F,faten.almutawa4269@email.com,+966585211799,Hail,Hail,1962-05-15,2022-01-01,Silver,0
CUST-007429,Saud,Al-Baqmi,Saud Al-Baqmi,M,saud.albaqmi3032@email.com,+966597344666,Jeddah,Makkah,2012-02-04,2020-09-20,Bronze,1
CUST-007430,Lina,Al-Malki,Lina Al-Malki,F,lina.almalki2558@email.com,+966554098850,Abha,Asir,2007-08-05,2024-03-21,Silver,1
CUST-007431,Dana,Al-Bassam,Dana Al-Bassam,F,dana.albassam5434@email.com,+966531009576,Sakaka,Al Jawf,1967-09-22,2022-10-07,Gold,1
CUST-007432,Fatima,Al-Habib,Fatima Al-Habib,F,fatima.alhabib7402@email.com,+966552497952,Khamis Mushait,Asir,1992-04-25,2021-03-23,Silver,1
CUST-007433,Lama,Al-Sabah,Lama Al-Sabah,F,lama.alsabah2505@email.com,+966554683633,Jubail,Eastern,1964-02-24,2023-03-03,Silver,1
CUST-007434,Badr,Al-Baqmi,Badr Al-Baqmi,M,badr.albaqmi7365@email.com,+966568596583,Khobar,Eastern,2002-06-18,2019-09-21,Bronze,1
CUST-007435,Khalid,Al-Fahad,Khalid Al-Fahad,M,khalid.alfahad8648@email.com,+966545700132,Al Baha,Al Baha,1965-03-04,2020-04-23,Platinum,1
CUST-007436,Fahad,Al-Otaibi,Fahad Al-Otaibi,M,fahad.alotaibi4863@email.com,+966591869639,Jazan,Jazan,1976-10-20,2020-03-26,Silver,1
CUST-007437,Abdulaziz,Al-Malki,Abdulaziz Al-Malki,M,abdulaziz.almalki9119@email.com,+966573340460,Hail,Hail,1971-04-21,2019-04-21,Gold,1
CUST-007438,Abdulaziz,Al-Otaibi,Abdulaziz Al-Otaibi,M,abdulaziz.alotaibi6733@email.com,+966575097355,Yanbu,Madinah,1975-05-25,2020-09-22,Gold,1
CUST-007439,Amal,Al-Juhani,Amal Al-Juhani,F,amal.aljuhani6297@email.com,+966582808842,Jeddah,Makkah,1969-10-27,2019-11-24,Gold,1
CUST-007440,Wafa,Al-Tamimi,Wafa Al-Tamimi,F,wafa.altamimi2492@email.com,+966584543122,Madinah,Madinah,1974-04-30,2024-06-11,Silver,0
CUST-007441,Dana,Al-Anazi,Dana Al-Anazi,F,dana.alanazi6858@email.com,+966594984709,Jazan,Jazan,1993-04-11,2021-09-08,Silver,1
CUST-007442,Mohammed,Al-Tamimi,Mohammed Al-Tamimi,M,mohammed.altamimi7146@email.com,+966578619391,Taif,Makkah,2013-10-20,2020-07-28,Gold,1
CUST-007443,Fahad,Al-Shehri,Fahad Al-Shehri,M,fahad.alshehri4125@email.com,+966546025211,Makkah,Makkah,1985-12-15,2019-02-02,Silver,1
CUST-007444,Mona,Al-Mahmoud,Mona Al-Mahmoud,F,mona.almahmoud3637@email.com,+966577653088,Abha,Asir,1995-06-30,2019-02-24,Silver,1
CUST-007445,Hassan,Al-Zahrani,Hassan Al-Zahrani,M,hassan.alzahrani7441@email.com,+966594791619,Yanbu,Madinah,1960-02-24,2023-02-07,Platinum,0
CUST-007446,Mohammed,Al-Zahrani,Mohammed Al-Zahrani,M,mohammed.alzahrani1777@email.com,+966566083161,Khamis Mushait,Asir,1980-03-13,2024-10-03,Gold,1
CUST-007447,Sana,Al-Juhani,Sana Al-Juhani,F,sana.aljuhani9191@email.com,+966568928446,Qatif,Eastern,1986-11-05,2025-11-18,Gold,1
CUST-007448,Sana,Al-Zahrani,Sana Al-Zahrani,F,sana.alzahrani2382@email.com,+966519791076,Qatif,Eastern,2004-02-01,2023-06-10,Gold,1
CUST-007449,Shaima,Al-Zahrani,Shaima Al-Zahrani,F,shaima.alzahrani2474@email.com,+966525925749,Riyadh,Riyadh,1990-02-12,2022-09-12,Bronze,1
CUST-007450,Shaima,Al-Harbi,Shaima Al-Harbi,F,shaima.alharbi220@email.com,+966558887739,Yanbu,Madinah,1998-04-27,2025-02-27,Gold,0
CUST-007451,Fahad,Al-Bishi,Fahad Al-Bishi,M,fahad.albishi2035@email.com,+966534188080,Hofuf,Eastern,1986-04-15,2024-02-06,Bronze,0
CUST-007452,Ali,Al-Otaibi,Ali Al-Otaibi,M,ali.alotaibi4061@email.com,+966579140889,Madinah,Madinah,2003-05-24,2024-11-22,Platinum,1
CUST-007453,Sana,Al-Baqmi,Sana Al-Baqmi,F,sana.albaqmi7756@email.com,+966539694461,Abha,Asir,2014-06-06,2021-07-24,Bronze,1
CUST-007454,Nasser,Al-Juhani,Nasser Al-Juhani,M,nasser.aljuhani6152@email.com,+966564855658,Diriyah,Riyadh,1966-10-19,2020-11-27,Platinum,0
CUST-007455,Abeer,Al-Saleh,Abeer Al-Saleh,F,abeer.alsaleh2173@email.com,+966521834123,Makkah,Makkah,1986-08-25,2022-12-10,Bronze,1
CUST-007456,Hassan,Al-Suwailem,Hassan Al-Suwailem,M,hassan.alsuwailem7982@email.com,+966529635091,Diriyah,Riyadh,2012-11-13,2025-06-11,Bronze,1
CUST-007457,Mariam,Al-Bishi,Mariam Al-Bishi,F,mariam.albishi3702@email.com,+966549853017,Hail,Hail,1976-02-24,2022-11-05,Silver,1
CUST-007458,Sultan,Al-Habib,Sultan Al-Habib,M,sultan.alhabib3747@email.com,+966534640844,Dammam,Eastern,1977-06-10,2023-07-05,Silver,1
CUST-007459,Turki,Al-Rashid,Turki Al-Rashid,M,turki.alrashid9751@email.com,+966504447806,Makkah,Makkah,2010-01-05,2019-08-26,Gold,1
CUST-007460,Saud,Al-Saleh,Saud Al-Saleh,M,saud.alsaleh7611@email.com,+966534500273,Khobar,Eastern,1976-05-17,2025-12-05,Bronze,0
CUST-007461,Nada,Al-Saleh,Nada Al-Saleh,F,nada.alsaleh3674@email.com,+966597274824,Jazan,Jazan,1980-04-20,2020-05-04,Bronze,1
CUST-007462,Nada,Al-Baqmi,Nada Al-Baqmi,F,nada.albaqmi5656@email.com,+966502794422,Hofuf,Eastern,1983-08-14,2021-06-07,Bronze,0
CUST-007463,Rasha,Al-Juhani,Rasha Al-Juhani,F,rasha.aljuhani3578@email.com,+966501499432,Jazan,Jazan,1975-08-23,2024-03-27,Platinum,1
CUST-007464,Mohammed,Al-Saleh,Mohammed Al-Saleh,M,mohammed.alsaleh3973@email.com,+966578274185,Khamis Mushait,Asir,1989-05-30,2022-06-12,Bronze,1
CUST-007465,Nada,Al-Baqmi,Nada Al-Baqmi,F,nada.albaqmi3033@email.com,+966521206663,Qatif,Eastern,1977-05-01,2025-07-20,Gold,1
CUST-007466,Mariam,Al-Tamimi,Mariam Al-Tamimi,F,mariam.altamimi8459@email.com,+966504001826,Yanbu,Madinah,2014-07-30,2021-10-28,Gold,1
CUST-007467,Saud,Al-Rashid,Saud Al-Rashid,M,saud.alrashid847@email.com,+966522195641,Hail,Hail,1980-07-28,2020-03-22,Silver,1
CUST-007468,Khalid,Al-Bassam,Khalid Al-Bassam,M,khalid.albassam6835@email.com,+966529619999,Qatif,Eastern,1973-07-06,2019-08-19,Gold,0
CUST-007469,Bander,Al-Otaibi,Bander Al-Otaibi,M,bander.alotaibi5857@email.com,+966556931023,Kharj,Riyadh,1962-10-25,2023-08-18,Platinum,1
CUST-007470,Turki,Al-Tamimi,Turki Al-Tamimi,M,turki.altamimi793@email.com,+966586483857,Najran,Najran,2006-01-28,2020-12-24,Gold,1
CUST-007471,Mishari,Al-Otaibi,Mishari Al-Otaibi,M,mishari.alotaibi7324@email.com,+966563855691,Najran,Najran,1962-12-09,2019-12-28,Gold,1
CUST-007472,Yousef,Al-Shammari,Yousef Al-Shammari,M,yousef.alshammari8937@email.com,+966501213470,Khamis Mushait,Asir,2005-07-24,2025-06-28,Bronze,1
CUST-007473,Amal,Al-Mutairi,Amal Al-Mutairi,F,amal.almutairi8678@email.com,+966598184051,Sakaka,Al Jawf,1987-05-04,2019-07-19,Silver,1
CUST-007474,Faten,Al-Mutairi,Faten Al-Mutairi,F,faten.almutairi1811@email.com,+966535438094,Dammam,Eastern,2010-07-15,2025-10-24,Bronze,1
CUST-007475,Dana,Al-Hussein,Dana Al-Hussein,F,dana.alhussein6067@email.com,+966523618377,Unaizah,Qassim,1968-03-20,2021-07-24,Silver,1
CUST-007476,Waleed,Al-Tamimi,Waleed Al-Tamimi,M,waleed.altamimi4979@email.com,+966503987262,Yanbu,Madinah,2009-02-16,2024-08-19,Gold,1
CUST-007477,Reem,Al-Suwailem,Reem Al-Suwailem,F,reem.alsuwailem7474@email.com,+966556446885,Jazan,Jazan,1979-10-08,2020-03-09,Platinum,0
CUST-007478,Noor,Al-Sabah,Noor Al-Sabah,F,noor.alsabah8093@email.com,+966562219950,Qatif,Eastern,1979-05-30,2023-07-03,Silver,1
CUST-007479,Shaima,Al-Saadi,Shaima Al-Saadi,F,shaima.alsaadi6694@email.com,+966555276765,Al Baha,Al Baha,1964-12-12,2023-11-07,Silver,1
CUST-007480,Shaima,Al-Anazi,Shaima Al-Anazi,F,shaima.alanazi1270@email.com,+966524366889,Jeddah,Makkah,1961-07-11,2024-05-07,Bronze,1
CUST-007481,Mohammed,Al-Habib,Mohammed Al-Habib,M,mohammed.alhabib1178@email.com,+966557108738,Jeddah,Makkah,1963-12-12,2019-01-04,Silver,0
CUST-007482,Saad,Al-Zahrani,Saad Al-Zahrani,M,saad.alzahrani7035@email.com,+966565548657,Sakaka,Al Jawf,1966-11-10,2025-09-16,Platinum,1
CUST-007483,Nawaf,Al-Ghamdi,Nawaf Al-Ghamdi,M,nawaf.alghamdi8988@email.com,+966507368453,Buraidah,Qassim,1985-03-06,2024-11-25,Platinum,0
CUST-007484,Hassan,Al-Fahad,Hassan Al-Fahad,M,hassan.alfahad8957@email.com,+966507430334,Jubail,Eastern,2013-06-23,2025-09-25,Silver,1
CUST-007485,Ghada,Al-Hussein,Ghada Al-Hussein,F,ghada.alhussein9871@email.com,+966576949925,Hofuf,Eastern,2006-05-01,2025-03-22,Platinum,1
CUST-007486,Meshal,Al-Anazi,Meshal Al-Anazi,M,meshal.alanazi1517@email.com,+966548325265,Kharj,Riyadh,1971-04-12,2022-11-27,Platinum,1
CUST-007487,Huda,Al-Saadi,Huda Al-Saadi,F,huda.alsaadi831@email.com,+966575989755,Buraidah,Qassim,2009-01-21,2019-04-11,Silver,1
CUST-007488,Ahmed,Al-Malki,Ahmed Al-Malki,M,ahmed.almalki1414@email.com,+966522754729,Qatif,Eastern,1994-01-20,2022-05-04,Bronze,1
CUST-007489,Talal,Al-Tamimi,Talal Al-Tamimi,M,talal.altamimi3351@email.com,+966558654203,Qatif,Eastern,2011-07-23,2024-03-27,Bronze,1
CUST-007490,Eman,Al-Qahtani,Eman Al-Qahtani,F,eman.alqahtani3837@email.com,+966591458119,Riyadh,Riyadh,1992-07-27,2022-11-06,Bronze,1
CUST-007491,Ali,Al-Bassam,Ali Al-Bassam,M,ali.albassam1839@email.com,+966594065410,Khobar,Eastern,1973-07-02,2022-10-03,Silver,1
CUST-007492,Ghada,Al-Suwailem,Ghada Al-Suwailem,F,ghada.alsuwailem1430@email.com,+966598533891,Arar,Northern Borders,2007-04-01,2019-08-11,Gold,1
CUST-007493,Reem,Al-Zahrani,Reem Al-Zahrani,F,reem.alzahrani2935@email.com,+966533909766,Abha,Asir,1994-10-30,2024-02-02,Bronze,1
CUST-007494,Faten,Al-Otaibi,Faten Al-Otaibi,F,faten.alotaibi5000@email.com,+966543645139,Makkah,Makkah,1990-11-20,2020-12-04,Bronze,0
CUST-007495,Mishari,Al-Baqmi,Mishari Al-Baqmi,M,mishari.albaqmi9853@email.com,+966501050970,Diriyah,Riyadh,1992-09-22,2019-04-21,Silver,1
CUST-007496,Rasha,Al-Sheikh,Rasha Al-Sheikh,F,rasha.alsheikh7850@email.com,+966524002733,Makkah,Makkah,2008-11-14,2024-09-07,Bronze,1
CUST-007497,Salman,Al-Mansour,Salman Al-Mansour,M,salman.almansour1271@email.com,+966523846657,Abha,Asir,1962-03-10,2021-08-02,Silver,1
CUST-007498,Hatem,Al-Mahmoud,Hatem Al-Mahmoud,M,hatem.almahmoud7834@email.com,+966558821568,Kharj,Riyadh,1995-08-08,2022-03-17,Bronze,1
CUST-007499,Mariam,Al-Bishi,Mariam Al-Bishi,F,mariam.albishi3611@email.com,+966577624339,Qatif,Eastern,1981-02-23,2022-12-28,Silver,1
CUST-007500,Jasser,Al-Mutawa,Jasser Al-Mutawa,M,jasser.almutawa4160@email.com,+966573373569,Jubail,Eastern,1984-12-25,2025-01-03,Gold,1
CUST-007501,Ali,Al-Mahmoud,Ali Al-Mahmoud,M,ali.almahmoud1631@email.com,+966506653958,Arar,Northern Borders,1997-04-19,2024-12-24,Gold,1
CUST-007502,Bayan,Al-Harbi,Bayan Al-Harbi,F,bayan.alharbi6053@email.com,+966536301758,Hofuf,Eastern,1966-10-14,2021-12-08,Silver,0
CUST-007503,Jasser,Al-Habib,Jasser Al-Habib,M,jasser.alhabib6494@email.com,+966569172588,Khamis Mushait,Asir,2013-04-12,2019-09-23,Gold,1
CUST-007504,Mona,Al-Ghamdi,Mona Al-Ghamdi,F,mona.alghamdi5387@email.com,+966585910191,Tabuk,Tabuk,1994-10-27,2020-07-21,Bronze,1
CUST-007505,Maha,Al-Mahmoud,Maha Al-Mahmoud,F,maha.almahmoud2185@email.com,+966578902979,Taif,Makkah,1994-10-06,2022-02-25,Gold,0
CUST-007506,Fatima,Al-Bishi,Fatima Al-Bishi,F,fatima.albishi8598@email.com,+966512022390,Riyadh,Riyadh,2011-12-23,2022-02-07,Silver,1
CUST-007507,Huda,Al-Hussein,Huda Al-Hussein,F,huda.alhussein5072@email.com,+966532580169,Abha,Asir,1973-10-05,2022-02-17,Gold,1
CUST-007508,Noura,Al-Fahad,Noura Al-Fahad,F,noura.alfahad6617@email.com,+966543465345,Kharj,Riyadh,1964-05-15,2020-01-02,Gold,1
CUST-007509,Rasha,Al-Saleh,Rasha Al-Saleh,F,rasha.alsaleh9822@email.com,+966573655796,Qatif,Eastern,2008-03-21,2023-01-20,Gold,1
CUST-007510,Bayan,Al-Fahad,Bayan Al-Fahad,F,bayan.alfahad349@email.com,+966511024595,Makkah,Makkah,1981-04-21,2024-06-08,Bronze,1
CUST-007511,Mariam,Al-Suwailem,Mariam Al-Suwailem,F,mariam.alsuwailem3112@email.com,+966599087278,Tabuk,Tabuk,1971-03-01,2023-07-10,Silver,1
CUST-007512,Nawaf,Al-Mansour,Nawaf Al-Mansour,M,nawaf.almansour2308@email.com,+966537059329,Jeddah,Makkah,1963-03-29,2021-03-19,Bronze,1
CUST-007513,Saud,Al-Saleh,Saud Al-Saleh,M,saud.alsaleh3557@email.com,+966593693300,Taif,Makkah,2011-01-28,2019-02-10,Gold,1
CUST-007514,Rana,Al-Sheikh,Rana Al-Sheikh,F,rana.alsheikh679@email.com,+966561375566,Kharj,Riyadh,1961-02-27,2020-10-26,Platinum,1
CUST-007515,Khalid,Al-Bishi,Khalid Al-Bishi,M,khalid.albishi4446@email.com,+966581564334,Jazan,Jazan,1988-10-07,2023-09-14,Platinum,0
CUST-007516,Saud,Al-Mahmoud,Saud Al-Mahmoud,M,saud.almahmoud3944@email.com,+966594362549,Qatif,Eastern,2005-01-21,2021-11-14,Silver,1
CUST-007517,Aisha,Al-Ghamdi,Aisha Al-Ghamdi,F,aisha.alghamdi6616@email.com,+966592901542,Buraidah,Qassim,1974-06-23,2025-10-02,Silver,1
CUST-007518,Badr,Al-Shammari,Badr Al-Shammari,M,badr.alshammari3635@email.com,+966553052947,Makkah,Makkah,1995-09-27,2019-02-07,Silver,1
CUST-007519,Fatima,Al-Sheikh,Fatima Al-Sheikh,F,fatima.alsheikh4750@email.com,+966583862686,Unaizah,Qassim,2013-10-05,2021-03-20,Gold,1
CUST-007520,Samar,Al-Mutairi,Samar Al-Mutairi,F,samar.almutairi1725@email.com,+966564799787,Riyadh,Riyadh,2014-02-15,2021-11-28,Bronze,1
CUST-007521,Noura,Al-Zahrani,Noura Al-Zahrani,F,noura.alzahrani7533@email.com,+966528336573,Diriyah,Riyadh,1997-12-16,2023-11-21,Gold,0
CUST-007522,Sarah,Al-Suwailem,Sarah Al-Suwailem,F,sarah.alsuwailem5159@email.com,+966563570676,Najran,Najran,1993-11-25,2020-07-24,Silver,1
CUST-007523,Hassan,Al-Bishi,Hassan Al-Bishi,M,hassan.albishi6143@email.com,+966581367998,Khobar,Eastern,1973-02-12,2022-09-21,Bronze,1
CUST-007524,Abdulaziz,Al-Saadi,Abdulaziz Al-Saadi,M,abdulaziz.alsaadi1664@email.com,+966502383336,Jeddah,Makkah,2013-02-15,2024-11-06,Bronze,0
CUST-007525,Aisha,Al-Dosari,Aisha Al-Dosari,F,aisha.aldosari9378@email.com,+966512936416,Qatif,Eastern,1992-10-07,2022-08-06,Silver,1
CUST-007526,Mishari,Al-Khaldi,Mishari Al-Khaldi,M,mishari.alkhaldi3398@email.com,+966566777998,Makkah,Makkah,1974-05-11,2024-12-09,Bronze,1
CUST-007527,Reem,Al-Mutawa,Reem Al-Mutawa,F,reem.almutawa8880@email.com,+966541334610,Abha,Asir,1963-06-12,2021-07-25,Gold,1
CUST-007528,Sarah,Al-Zahrani,Sarah Al-Zahrani,F,sarah.alzahrani4103@email.com,+966536730115,Hail,Hail,2010-03-21,2025-11-22,Bronze,1
CUST-007529,Mishari,Al-Fahad,Mishari Al-Fahad,M,mishari.alfahad2349@email.com,+966544447866,Hail,Hail,1999-02-18,2025-12-28,Gold,1
CUST-007530,Heba,Al-Saleh,Heba Al-Saleh,F,heba.alsaleh720@email.com,+966567917252,Diriyah,Riyadh,1974-02-07,2023-03-16,Silver,1
CUST-007531,Fahad,Al-Rashid,Fahad Al-Rashid,M,fahad.alrashid8010@email.com,+966545105434,Diriyah,Riyadh,1971-05-08,2020-02-02,Silver,1
CUST-007532,Jasser,Al-Harbi,Jasser Al-Harbi,M,jasser.alharbi1718@email.com,+966565473350,Khamis Mushait,Asir,1993-03-04,2025-05-10,Bronze,1
CUST-007533,Salman,Al-Zahrani,Salman Al-Zahrani,M,salman.alzahrani3519@email.com,+966585662185,Khamis Mushait,Asir,1967-08-08,2019-11-16,Silver,1
CUST-007534,Turki,Al-Dosari,Turki Al-Dosari,M,turki.aldosari3668@email.com,+966513032909,Buraidah,Qassim,1994-11-24,2022-10-11,Bronze,1
CUST-007535,Nada,Al-Tamimi,Nada Al-Tamimi,F,nada.altamimi3181@email.com,+966593866640,Sakaka,Al Jawf,1975-04-13,2023-01-19,Bronze,1
CUST-007536,Jasser,Al-Ghamdi,Jasser Al-Ghamdi,M,jasser.alghamdi455@email.com,+966573765100,Sakaka,Al Jawf,1969-08-25,2019-03-04,Gold,1
CUST-007537,Dana,Al-Khaldi,Dana Al-Khaldi,F,dana.alkhaldi18@email.com,+966521365182,Tabuk,Tabuk,2012-11-05,2020-05-11,Silver,1
CUST-007538,Heba,Al-Suwailem,Heba Al-Suwailem,F,heba.alsuwailem9294@email.com,+966505882540,Arar,Northern Borders,1981-09-06,2020-12-08,Bronze,0
CUST-007539,Samar,Al-Dosari,Samar Al-Dosari,F,samar.aldosari7218@email.com,+966587182624,Khamis Mushait,Asir,1974-10-03,2019-08-11,Bronze,1
CUST-007540,Hassan,Al-Khaldi,Hassan Al-Khaldi,M,hassan.alkhaldi4900@email.com,+966513754970,Madinah,Madinah,2001-01-22,2019-02-07,Bronze,1
CUST-007541,Rasha,Al-Ghamdi,Rasha Al-Ghamdi,F,rasha.alghamdi528@email.com,+966522977495,Jubail,Eastern,1986-01-06,2025-06-08,Bronze,1
CUST-007542,Wafa,Al-Mansour,Wafa Al-Mansour,F,wafa.almansour7715@email.com,+966588306825,Arar,Northern Borders,1997-03-31,2021-05-07,Gold,1
CUST-007543,Abdullah,Al-Mutawa,Abdullah Al-Mutawa,M,abdullah.almutawa4714@email.com,+966556653420,Kharj,Riyadh,1964-12-28,2022-10-06,Silver,1
CUST-007544,Sami,Al-Sheikh,Sami Al-Sheikh,M,sami.alsheikh5712@email.com,+966513474186,Khobar,Eastern,2010-07-01,2020-02-21,Gold,1
CUST-007545,Aisha,Al-Mahmoud,Aisha Al-Mahmoud,F,aisha.almahmoud7064@email.com,+966537343293,Taif,Makkah,1976-07-08,2021-08-09,Bronze,1
CUST-007546,Samar,Al-Zahrani,Samar Al-Zahrani,F,samar.alzahrani6823@email.com,+966536727296,Unaizah,Qassim,1962-04-16,2020-03-19,Gold,1
CUST-007547,Mishari,Al-Habib,Mishari Al-Habib,M,mishari.alhabib5403@email.com,+966571033163,Jubail,Eastern,2007-04-25,2024-11-15,Platinum,1
CUST-007548,Amal,Al-Habib,Amal Al-Habib,F,amal.alhabib8607@email.com,+966564508842,Jeddah,Makkah,2008-12-11,2021-05-07,Bronze,1
CUST-007549,Abeer,Al-Khaldi,Abeer Al-Khaldi,F,abeer.alkhaldi1488@email.com,+966516210512,Abha,Asir,1980-04-26,2025-05-08,Gold,1
CUST-007550,Ali,Al-Rashid,Ali Al-Rashid,M,ali.alrashid9312@email.com,+966575714753,Hail,Hail,1986-06-23,2022-11-09,Silver,1
CUST-007551,Noura,Al-Khalifa,Noura Al-Khalifa,F,noura.alkhalifa125@email.com,+966596454673,Arar,Northern Borders,1988-04-19,2021-03-20,Platinum,1
CUST-007552,Yousef,Al-Qahtani,Yousef Al-Qahtani,M,yousef.alqahtani6916@email.com,+966554438182,Arar,Northern Borders,1976-03-19,2022-02-15,Gold,1
CUST-007553,Fahad,Al-Mansour,Fahad Al-Mansour,M,fahad.almansour8952@email.com,+966565844775,Tabuk,Tabuk,2014-02-11,2025-12-23,Silver,1
CUST-007554,Nada,Al-Zahrani,Nada Al-Zahrani,F,nada.alzahrani8407@email.com,+966596070979,Najran,Najran,2014-03-19,2023-03-03,Gold,1
CUST-007555,Hana,Al-Sabah,Hana Al-Sabah,F,hana.alsabah963@email.com,+966541483619,Khamis Mushait,Asir,2011-08-26,2021-10-22,Gold,0
CUST-007556,Hassan,Al-Ghamdi,Hassan Al-Ghamdi,M,hassan.alghamdi6527@email.com,+966591611781,Madinah,Madinah,1971-07-19,2024-12-12,Platinum,1
CUST-007557,Shaima,Al-Zahrani,Shaima Al-Zahrani,F,shaima.alzahrani5756@email.com,+966517911274,Taif,Makkah,1970-07-14,2025-03-27,Gold,1
CUST-007558,Fatima,Al-Qahtani,Fatima Al-Qahtani,F,fatima.alqahtani6053@email.com,+966559744560,Arar,Northern Borders,2014-05-11,2022-09-08,Silver,1
CUST-007559,Aisha,Al-Shammari,Aisha Al-Shammari,F,aisha.alshammari733@email.com,+966553830911,Kharj,Riyadh,2005-06-13,2021-04-12,Gold,1
CUST-007560,Nasser,Al-Otaibi,Nasser Al-Otaibi,M,nasser.alotaibi7224@email.com,+966542976936,Yanbu,Madinah,2004-10-06,2019-03-27,Silver,1
CUST-007561,Faten,Al-Juhani,Faten Al-Juhani,F,faten.aljuhani9014@email.com,+966507566087,Khamis Mushait,Asir,1961-02-02,2022-03-23,Platinum,1
CUST-007562,Ali,Al-Sabah,Ali Al-Sabah,M,ali.alsabah8451@email.com,+966571875073,Taif,Makkah,1986-04-25,2019-08-19,Gold,0
CUST-007563,Saad,Al-Rashid,Saad Al-Rashid,M,saad.alrashid2155@email.com,+966543606847,Riyadh,Riyadh,1998-04-15,2024-11-26,Platinum,0
CUST-007564,Hatem,Al-Malki,Hatem Al-Malki,M,hatem.almalki6526@email.com,+966519655399,Taif,Makkah,1985-01-01,2020-08-14,Gold,1
CUST-007565,Eman,Al-Mutawa,Eman Al-Mutawa,F,eman.almutawa8132@email.com,+966513835284,Yanbu,Madinah,1969-03-20,2024-09-08,Platinum,1
CUST-007566,Badr,Al-Ghamdi,Badr Al-Ghamdi,M,badr.alghamdi7202@email.com,+966533042077,Taif,Makkah,1962-05-16,2019-07-24,Bronze,1
CUST-007567,Salman,Al-Zahrani,Salman Al-Zahrani,M,salman.alzahrani113@email.com,+966548233090,Hail,Hail,1979-05-07,2019-08-16,Bronze,0
CUST-007568,Majed,Al-Otaibi,Majed Al-Otaibi,M,majed.alotaibi2862@email.com,+966511087706,Jazan,Jazan,1962-06-23,2019-11-25,Silver,1
CUST-007569,Talal,Al-Mahmoud,Talal Al-Mahmoud,M,talal.almahmoud2795@email.com,+966563741548,Hail,Hail,1998-05-26,2025-07-25,Silver,1
CUST-007570,Jasser,Al-Anazi,Jasser Al-Anazi,M,jasser.alanazi5866@email.com,+966504377331,Buraidah,Qassim,2007-10-30,2020-09-24,Silver,1
